employee_id,name,age,gender,department,region,category,salary,sales,experience_years,join_date,performance_score,email,status
675,Krishna Das,40.0,Female,Operations,North,A,48647.0,37992,21,2019-03-05,2.1,krishna.das675@example.com,Active
676,Nikhil Sharma,39.0,Female,,West,B,106136.0,19650,32,2020-09-19,4.5,nikhil.sharma676@example.com,Inactive
677,Suresh Das,38.0,Male,HR,North,A,87204.0,78918,30,2020-03-04,2.6,suresh.das677@example.com,Inactive
678,Bhavana Verma,22.0,Female,Finance,South,A,112411.0,84314,34,2015-11-29,1.2,bhavana.verma678@example.com,Active
679,Keerthi Verma,41.0,Female,HR,West,A,41680.0,48948,27,2025-07-23,3.1,keerthi.verma679@example.com,Inactive
680,Aditya Rao,58.0,Female,HR,West,A,141950.0,21519,0,2024-11-21,3.9,aditya.rao680@example.com,Inactive
681,Aisha Gupta,46.0,Female,Operations,East,A,83122.0,92158,15,2016-10-22,4.9,aisha.gupta681@example.com,Inactive
682,Neha Naidu,52.0,Female,IT,East,C,88367.0,28214,3,2022-08-25,2.7,neha.naidu682@example.com,Active
683,Suresh Gupta,46.0,Female,Operations,North,B,42405.0,62055,18,2023-07-25,3.2,suresh.gupta683@example.com,Inactive
684,Kiran Das,33.0,Female,Sales,South,B,37685.0,5396,15,2015-11-15,1.4,kiran.das684@example.com,Active
685,Rahul Patel,21.0,Female,Operations,East,C,80567.0,64739,26,2022-07-08,3.1,rahul.patel685@example.com,Active
686,Krishna Patel,32.0,Male,Operations,North,A,59981.0,12786,9,2025-03-12,1.0,krishna.patel686@example.com,Active
687,Neha Verma,30.0,Female,Finance,West,B,52296.0,57148,30,2018-04-07,4.9,neha.verma687@example.com,Inactive
688,Vihaan Kumar,51.0,Male,Finance,North,B,98409.0,34629,24,2020-11-13,2.2,vihaan.kumar688@example.com,Active
689,Aditya Patel,,Female,HR,South,B,76157.0,91939,5,2024-01-29,3.2,aditya.patel689@example.com,Active
690,Pooja Patel,23.0,Female,Marketing,South,B,107196.0,8840,12,2015-05-01,4.3,pooja.patel690@example.com,Inactive
691,Ananya Patel,38.0,Female,Operations,West,B,71544.0,47858,16,2017-04-30,1.4,ananya.patel691@example.com,Inactive
692,Aisha Verma,,Female,Sales,South,A,100978.0,62992,31,2016-07-22,1.8,aisha.verma692@example.com,Active
693,Rahul Sharma,38.0,Male,Operations,West,B,115592.0,49686,7,2021-09-18,3.3,rahul.sharma693@example.com,Inactive
694,Meera Singh,54.0,Male,,West,C,85216.0,24767,28,2019-02-18,3.7,meera.singh694@example.com,Active
695,Sneha Sharma,43.0,Male,IT,East,B,75254.0,11431,30,2017-12-04,3.8,sneha.sharma695@example.com,Inactive
696,Isha Reddy,34.0,Female,HR,West,C,136512.0,80733,16,2016-12-02,1.1,isha.reddy696@example.com,Active
697,Priya Singh,45.0,Male,HR,East,B,81489.0,97562,15,2023-07-01,2.3,priya.singh697@example.com,Active
698,Charan Kumar,48.0,Female,Finance,East,A,42134.0,55092,22,2015-08-13,1.9,charan.kumar698@example.com,Inactive
699,Aisha Naidu,60.0,Male,Sales,South,C,127250.0,7174,13,2022-11-19,2.1,aisha.naidu699@example.com,Active
700,Deepika Kumar,56.0,Female,Marketing,North,B,92176.0,93306,23,2017-07-24,1.3,deepika.kumar700@example.com,Active
701,Isha Singh,57.0,Female,Operations,North,B,99947.0,98409,0,2015-09-06,1.4,isha.singh701@example.com,Inactive
702,Akash Patel,58.0,Female,IT,West,C,32488.0,45294,33,2015-09-10,1.4,akash.patel702@example.com,Active
703,Rahul Naidu,43.0,Female,HR,East,C,126971.0,37403,27,2018-12-24,2.0,rahul.naidu703@example.com,Active
704,Aisha Rao,56.0,Female,IT,West,B,49133.0,71448,31,2016-04-05,2.3,aisha.rao704@example.com,Inactive
705,Aditya Patel,43.0,Male,Marketing,North,A,78691.0,58105,15,2023-09-11,2.1,aditya.patel705@example.com,Inactive
706,Kiran Rao,57.0,Female,Finance,West,B,,87153,20,2020-02-23,4.6,kiran.rao706@example.com,Inactive
707,Sai Gupta,59.0,Female,IT,South,A,100464.0,97013,1,2019-06-09,1.8,sai.gupta707@example.com,Inactive
708,Pooja Reddy,27.0,Female,Marketing,South,B,108694.0,87810,4,2019-09-16,2.8,pooja.reddy708@example.com,Active
709,Aarav Reddy,41.0,Female,Operations,South,C,66392.0,40408,7,2019-08-04,2.9,aarav.reddy709@example.com,Active
710,Sneha Naidu,27.0,Male,Marketing,West,A,122304.0,90045,6,2025-09-18,3.6,sneha.naidu710@example.com,Inactive
711,Aisha Reddy,31.0,Male,Marketing,South,A,74987.0,20644,18,2017-09-24,4.4,aisha.reddy711@example.com,Inactive
712,Krishna Rao,53.0,Female,IT,South,C,95818.0,41383,17,2018-11-15,4.1,,Active
713,Keerthi Gupta,34.0,Male,IT,South,A,137743.0,54916,8,2025-10-30,1.2,keerthi.gupta713@example.com,Inactive
714,Rahul Verma,45.0,Female,Finance,South,B,106627.0,29531,2,2023-05-06,4.2,,Active
715,Suresh Reddy,28.0,Female,IT,South,B,114355.0,61556,30,2016-01-21,3.0,suresh.reddy715@example.com,Active
716,Mohan Singh,38.0,Male,Finance,North,A,96707.0,41086,20,2023-09-21,4.3,mohan.singh716@example.com,Active
717,Harsha Naidu,57.0,Female,Marketing,West,A,113155.0,74623,10,2019-10-28,4.0,harsha.naidu717@example.com,Active
718,Suresh Gupta,33.0,Female,Finance,South,C,136127.0,8493,14,2016-07-03,3.6,suresh.gupta718@example.com,Inactive
719,Pooja Naidu,41.0,Male,Marketing,West,B,38698.0,86205,17,2015-09-07,5.0,pooja.naidu719@example.com,Inactive
720,Keerthi Naidu,57.0,Male,Finance,South,A,103796.0,3814,35,2021-04-15,5.0,keerthi.naidu720@example.com,Inactive
721,Pooja Patel,52.0,Male,,South,A,147030.0,79284,30,2024-09-20,2.9,pooja.patel721@example.com,Inactive
722,Sai Verma,23.0,Female,HR,South,A,129777.0,45370,3,2024-09-12,3.2,sai.verma722@example.com,Inactive
723,Sneha Patel,34.0,Male,Sales,West,C,98984.0,49729,6,2019-09-30,3.7,sneha.patel723@example.com,Inactive
724,Aarav Das,30.0,Female,IT,North,A,102359.0,75315,0,2019-07-25,4.8,aarav.das724@example.com,Active
725,Sai Gupta,52.0,Male,HR,North,A,82591.0,88261,28,2016-03-15,1.8,sai.gupta725@example.com,Inactive
726,Nikhil Das,51.0,Male,Marketing,West,C,90067.0,2036,31,2015-03-17,1.1,nikhil.das726@example.com,Inactive
727,Divya Reddy,43.0,Female,IT,West,B,91688.0,96275,8,2021-04-15,1.7,divya.reddy727@example.com,Inactive
728,Aisha Gupta,37.0,Male,HR,South,C,51064.0,50516,11,2024-03-11,1.5,aisha.gupta728@example.com,Inactive
729,Lavanya Das,50.0,Male,Finance,North,A,58119.0,54600,16,2020-10-04,2.5,lavanya.das729@example.com,Inactive
730,Keerthi Verma,41.0,Male,Marketing,South,A,126342.0,86306,20,2022-01-13,3.5,keerthi.verma730@example.com,Inactive
731,Arjun Naidu,57.0,Female,Finance,South,A,149656.0,93220,21,2021-02-28,2.9,arjun.naidu731@example.com,Inactive
732,Nikhil Das,50.0,Male,HR,West,B,104035.0,81886,0,2019-06-23,3.6,nikhil.das732@example.com,Active
733,Pooja Gupta,37.0,Male,HR,South,A,88153.0,23437,12,2021-02-14,3.8,pooja.gupta733@example.com,Active
734,Akash Das,32.0,Female,Sales,East,C,53498.0,77326,32,2018-12-13,4.6,akash.das734@example.com,Active
735,Deepika Naidu,,Female,Finance,West,B,42900.0,7334,2,2023-01-12,2.2,deepika.naidu735@example.com,Active
736,Varun Verma,46.0,Female,Sales,South,B,63007.0,1644,6,2025-10-27,4.1,varun.verma736@example.com,Active
737,Charan Kumar,30.0,Female,Sales,East,C,146473.0,85847,30,2023-07-11,2.6,charan.kumar737@example.com,Inactive
738,Nikhil Reddy,36.0,Male,Sales,East,A,141087.0,76699,15,2020-06-18,3.1,nikhil.reddy738@example.com,Inactive
739,Vihaan Naidu,32.0,Female,HR,East,C,125458.0,58399,23,2023-01-28,4.2,vihaan.naidu739@example.com,Inactive
740,Varun Gupta,33.0,Female,HR,North,B,77314.0,86207,23,2015-08-06,3.7,varun.gupta740@example.com,Active
741,Lavanya Reddy,24.0,Female,Finance,North,B,90076.0,45253,23,2018-03-11,3.8,lavanya.reddy741@example.com,Inactive
742,Aisha Kumar,,Male,HR,North,C,123392.0,16275,27,2022-12-31,4.3,aisha.kumar742@example.com,Active
743,Neha Rao,31.0,Male,IT,North,A,49384.0,89369,32,2018-04-11,2.1,neha.rao743@example.com,Inactive
744,Deepika Sharma,31.0,Female,Sales,South,A,82476.0,63557,22,2020-06-13,4.3,deepika.sharma744@example.com,Inactive
745,Harsha Reddy,59.0,Female,IT,East,C,81433.0,90251,0,2024-08-22,3.2,harsha.reddy745@example.com,Inactive
746,Aditya Singh,59.0,Female,Marketing,North,B,129610.0,85646,31,2024-07-02,2.5,aditya.singh746@example.com,Inactive
747,Arjun Verma,49.0,Female,Marketing,North,C,123327.0,20700,1,2021-03-13,3.7,arjun.verma747@example.com,Active
748,Deepika Verma,48.0,Male,IT,South,A,108696.0,37074,11,2015-01-07,3.8,deepika.verma748@example.com,Active
749,Harsha Naidu,58.0,Male,Marketing,North,C,65822.0,56046,18,2020-07-06,3.7,harsha.naidu749@example.com,Inactive
750,Vihaan Gupta,52.0,Female,Sales,South,A,85369.0,93853,9,2020-01-06,1.7,vihaan.gupta750@example.com,Inactive
751,Deepika Verma,50.0,Female,Finance,East,B,141850.0,36030,12,2016-12-14,3.2,deepika.verma751@example.com,Active
752,Neha Sharma,27.0,Male,Operations,North,B,145414.0,47647,30,2025-01-24,4.6,neha.sharma752@example.com,Inactive
753,Priya Rao,33.0,Male,HR,South,B,125377.0,54286,24,2021-06-29,2.4,priya.rao753@example.com,Inactive
754,Mohan Singh,60.0,Female,HR,North,B,78278.0,39765,20,2025-05-01,2.6,mohan.singh754@example.com,Active
755,Deepika Kumar,46.0,Male,Finance,South,C,,51769,23,2019-01-10,1.0,deepika.kumar755@example.com,Inactive
756,Riya Patel,23.0,Male,Operations,West,A,147851.0,70580,6,2017-02-12,4.6,riya.patel756@example.com,Inactive
757,Rahul Kumar,27.0,Female,HR,West,B,85281.0,72167,12,2019-03-02,4.6,rahul.kumar757@example.com,Active
758,Deepika Sharma,26.0,Male,Finance,North,B,,82979,26,2022-02-17,1.5,deepika.sharma758@example.com,Active
759,Sai Singh,49.0,Male,IT,North,A,108398.0,6578,9,2015-12-20,4.6,sai.singh759@example.com,Active
760,Rahul Sharma,41.0,Male,Sales,South,A,97176.0,88308,19,2015-11-07,2.7,rahul.sharma760@example.com,Active
761,Isha Patel,60.0,Female,Finance,South,B,,85272,29,2020-08-08,1.9,isha.patel761@example.com,Inactive
762,Rahul Verma,33.0,Male,Sales,West,B,126590.0,84127,14,2024-01-12,3.3,rahul.verma762@example.com,Active
763,Varun Gupta,50.0,Female,IT,West,C,145853.0,22578,2,2016-04-16,1.9,varun.gupta763@example.com,Active
764,Rahul Patel,59.0,Male,Operations,West,B,130489.0,76221,20,2024-02-11,4.1,rahul.patel764@example.com,Active
765,Bhavana Naidu,41.0,Male,IT,East,C,46814.0,18182,27,2023-12-13,3.0,bhavana.naidu765@example.com,Inactive
766,Rahul Rao,40.0,Female,HR,North,C,122890.0,16193,16,2020-10-28,4.8,rahul.rao766@example.com,Inactive
767,Vihaan Verma,36.0,Male,Sales,East,C,,51916,0,2025-03-05,1.8,vihaan.verma767@example.com,Active
768,Rahul Rao,,Female,Operations,South,B,145730.0,39644,15,2015-12-21,3.6,rahul.rao768@example.com,Active
769,Akash Sharma,24.0,Female,HR,East,C,73286.0,19217,27,2018-01-28,4.1,akash.sharma769@example.com,Inactive
770,Varun Patel,36.0,Male,Finance,West,B,74887.0,5914,32,2020-11-12,4.4,varun.patel770@example.com,Active
771,Meera Verma,49.0,Male,Operations,South,B,67988.0,86245,24,2024-09-10,2.4,meera.verma771@example.com,Inactive
772,Divya Kumar,37.0,Female,Marketing,South,C,50744.0,98598,8,2016-05-19,3.1,divya.kumar772@example.com,Active
773,Rohit Gupta,56.0,Male,HR,South,C,84090.0,76962,11,2016-03-06,3.9,rohit.gupta773@example.com,Active
774,Divya Kumar,43.0,Male,IT,North,B,95695.0,81348,33,2022-10-26,4.6,divya.kumar774@example.com,Inactive
775,Rohit Reddy,26.0,Male,IT,South,C,64132.0,55753,20,2018-05-01,4.7,rohit.reddy775@example.com,Inactive
776,Divya Singh,37.0,Female,Marketing,East,B,99186.0,83845,16,2022-07-24,2.8,divya.singh776@example.com,Active
777,Sai Patel,28.0,Female,IT,East,B,85674.0,99318,0,2019-02-08,1.6,sai.patel777@example.com,Inactive
778,Suresh Reddy,21.0,Male,IT,North,A,60628.0,42860,19,2018-03-20,1.5,suresh.reddy778@example.com,Active
779,Aditya Naidu,57.0,Male,Finance,North,C,130633.0,13600,28,2015-09-21,3.9,aditya.naidu779@example.com,Active
780,Ananya Reddy,53.0,Male,Sales,North,B,92494.0,70772,28,2022-06-07,2.6,ananya.reddy780@example.com,Active
781,Krishna Gupta,32.0,Female,Sales,East,B,81770.0,59640,27,2021-04-29,3.6,krishna.gupta781@example.com,Active
782,Krishna Verma,22.0,Female,IT,North,A,143875.0,54433,23,2015-06-17,1.6,krishna.verma782@example.com,Inactive
783,Neha Gupta,27.0,Male,Marketing,West,B,79446.0,11197,32,2025-11-28,1.8,neha.gupta783@example.com,Inactive
784,Suresh Singh,30.0,Female,Sales,East,B,39704.0,3107,31,2017-12-14,3.9,suresh.singh784@example.com,Inactive
785,Isha Gupta,60.0,Male,Marketing,West,B,62249.0,49092,19,2024-05-30,4.9,isha.gupta785@example.com,Active
786,Akash Patel,,Female,Finance,South,B,97201.0,74064,28,2017-03-21,4.1,akash.patel786@example.com,Active
787,Sneha Reddy,43.0,Male,Marketing,West,C,110907.0,26202,10,2025-04-02,2.3,sneha.reddy787@example.com,Inactive
788,Vihaan Kumar,23.0,Female,Operations,West,C,92943.0,75606,2,2015-02-04,3.0,vihaan.kumar788@example.com,Inactive
789,Ananya Gupta,56.0,Male,Operations,East,B,,54393,12,2021-12-19,2.1,ananya.gupta789@example.com,Active
790,Suresh Verma,51.0,Male,HR,East,A,45904.0,16082,1,2021-05-25,4.5,suresh.verma790@example.com,Active
791,Aarav Das,41.0,Male,Finance,South,C,,43060,2,2016-07-31,1.4,aarav.das791@example.com,Active
792,Divya Reddy,32.0,Female,IT,West,A,85510.0,66018,2,2021-01-31,4.3,divya.reddy792@example.com,Active
793,Suresh Naidu,37.0,Male,Marketing,North,C,55196.0,28696,20,2022-09-02,2.1,suresh.naidu793@example.com,Active
794,Varun Naidu,30.0,Female,Finance,West,B,92790.0,81282,16,2022-08-20,3.3,varun.naidu794@example.com,Active
795,Varun Singh,21.0,Female,Sales,West,A,30654.0,87674,8,2019-04-09,3.2,varun.singh795@example.com,Active
796,Aditya Gupta,32.0,Male,Sales,West,A,60552.0,6113,32,2018-07-31,5.0,aditya.gupta796@example.com,Active
797,Rahul Sharma,50.0,Male,Sales,East,A,43967.0,32695,16,2021-07-14,1.5,rahul.sharma797@example.com,Active
798,Ananya Gupta,23.0,Male,Sales,South,C,47986.0,42844,28,2015-07-25,1.7,ananya.gupta798@example.com,Inactive
799,Neha Das,,Male,Marketing,West,C,93325.0,96486,19,2016-06-03,1.1,neha.das799@example.com,Active
800,Sai Singh,49.0,Female,HR,North,C,147120.0,28843,1,2025-01-15,2.2,sai.singh800@example.com,Inactive
801,Varun Reddy,40.0,Male,Operations,West,A,144475.0,43482,25,2018-07-02,2.8,varun.reddy801@example.com,Inactive
802,Ananya Rao,40.0,Female,Finance,South,A,32490.0,98520,33,2025-01-17,3.5,ananya.rao802@example.com,Inactive
803,Deepika Patel,,Male,Marketing,West,B,58663.0,81348,0,2025-03-05,4.8,deepika.patel803@example.com,Inactive
804,Nikhil Rao,30.0,Male,IT,North,A,129275.0,49306,17,2025-06-26,3.6,nikhil.rao804@example.com,Inactive
805,Isha Sharma,51.0,Male,,West,B,117476.0,68110,9,2023-06-08,3.1,isha.sharma805@example.com,Active
806,Divya Singh,41.0,Male,HR,South,C,86614.0,78954,1,2023-04-09,2.6,divya.singh806@example.com,Inactive
807,Aditya Kumar,43.0,Female,Sales,West,C,93268.0,17522,33,2019-11-03,4.2,aditya.kumar807@example.com,Inactive
808,Arjun Sharma,45.0,Male,HR,West,C,,48747,6,2020-04-01,1.2,arjun.sharma808@example.com,Inactive
809,Deepika Naidu,53.0,Male,Operations,North,B,146707.0,55610,26,2016-05-02,1.5,deepika.naidu809@example.com,Inactive
810,Aarav Reddy,36.0,Male,Finance,South,B,74399.0,4349,2,2018-01-13,4.6,aarav.reddy810@example.com,Active
811,Suresh Sharma,28.0,Female,Finance,South,A,67709.0,71951,3,2019-11-03,3.0,suresh.sharma811@example.com,Active
812,Varun Kumar,26.0,Male,Marketing,East,C,120060.0,96790,22,2020-11-09,4.0,varun.kumar812@example.com,Inactive
813,Keerthi Sharma,25.0,Male,Sales,West,A,117824.0,76394,30,2016-03-07,3.6,keerthi.sharma813@example.com,Inactive
814,Suresh Das,40.0,Female,Operations,North,C,105244.0,43279,24,2017-07-20,1.7,suresh.das814@example.com,Inactive
815,Aditya Sharma,33.0,Female,IT,East,C,94719.0,93209,26,2018-04-07,4.4,aditya.sharma815@example.com,Inactive
816,Sai Gupta,36.0,Male,Marketing,South,C,145694.0,23548,31,2018-09-10,1.4,sai.gupta816@example.com,Inactive
817,Harsha Kumar,59.0,Male,Finance,North,C,146576.0,69235,27,2019-11-08,4.5,harsha.kumar817@example.com,Inactive
818,Kiran Sharma,36.0,Male,Finance,East,A,72608.0,46259,19,2023-09-07,2.1,kiran.sharma818@example.com,Active
819,Varun Naidu,60.0,Female,IT,North,C,131156.0,77920,21,2025-03-17,3.8,varun.naidu819@example.com,Active
820,Charan Naidu,37.0,Female,HR,East,A,102373.0,79950,20,2024-11-17,1.2,charan.naidu820@example.com,Active
821,Ananya Das,52.0,Male,Marketing,South,C,32522.0,69321,20,2015-10-25,4.6,ananya.das821@example.com,Active
822,Meera Verma,,Male,HR,South,A,132388.0,33548,2,2017-03-07,3.8,meera.verma822@example.com,Active
823,Bhavana Reddy,27.0,Male,IT,North,A,51102.0,72085,19,2022-06-19,2.1,bhavana.reddy823@example.com,Active
824,Ananya Rao,41.0,Female,Finance,South,B,75150.0,24196,30,2015-04-03,3.5,ananya.rao824@example.com,Inactive
825,Neha Singh,50.0,Male,HR,South,C,63991.0,13553,10,2025-04-09,2.3,neha.singh825@example.com,Active
826,Deepika Rao,23.0,Male,IT,South,A,105377.0,22445,22,2020-03-21,1.5,deepika.rao826@example.com,Inactive
827,Aisha Rao,55.0,Female,Operations,South,C,129650.0,72831,10,2017-11-27,2.9,aisha.rao827@example.com,Active
828,Vihaan Patel,54.0,Female,Finance,North,A,106138.0,79034,31,2019-01-04,1.0,vihaan.patel828@example.com,Inactive
829,Akash Reddy,30.0,Male,Finance,West,A,137216.0,49577,5,2020-12-10,3.4,akash.reddy829@example.com,Active
830,Arjun Singh,22.0,Female,Finance,East,A,106563.0,12083,35,2018-12-29,3.1,arjun.singh830@example.com,Inactive
831,Sai Das,48.0,Female,HR,East,A,73965.0,52451,19,2023-10-24,4.4,sai.das831@example.com,Inactive
832,Charan Verma,52.0,Female,Finance,East,C,89245.0,57397,21,2019-11-17,4.9,charan.verma832@example.com,Active
833,Deepika Reddy,32.0,Male,HR,East,B,138885.0,7050,4,2025-04-30,2.9,deepika.reddy833@example.com,Inactive
834,Divya Kumar,45.0,Female,Operations,West,B,126184.0,77525,32,2023-08-06,2.2,divya.kumar834@example.com,Inactive
835,Lavanya Rao,31.0,Female,Finance,East,C,,7775,21,2017-01-03,3.0,lavanya.rao835@example.com,Inactive
836,Kiran Reddy,27.0,Female,IT,South,C,48235.0,71392,10,2017-09-21,1.6,kiran.reddy836@example.com,Inactive
837,Meera Patel,31.0,Female,Operations,North,A,93133.0,2690,32,2020-06-06,4.0,meera.patel837@example.com,Active
838,Nikhil Reddy,38.0,Male,Operations,North,C,58825.0,80433,21,2024-11-06,1.8,nikhil.reddy838@example.com,Inactive
839,Akash Singh,54.0,Female,HR,North,C,60939.0,1773,12,2016-09-19,3.0,akash.singh839@example.com,Active
840,Bhavana Kumar,48.0,Female,HR,North,A,142062.0,68695,31,2020-04-10,4.5,bhavana.kumar840@example.com,Inactive
841,Keerthi Sharma,42.0,Female,Operations,West,A,77689.0,33341,9,2023-02-17,3.5,keerthi.sharma841@example.com,Inactive
842,Deepika Verma,39.0,Male,,West,B,148015.0,56971,18,2016-03-06,4.2,deepika.verma842@example.com,Active
843,Aisha Kumar,31.0,Female,Finance,North,C,103619.0,73001,0,2024-04-18,2.6,aisha.kumar843@example.com,Inactive
844,Ananya Rao,22.0,Male,IT,East,C,49827.0,82690,13,2018-01-20,3.1,ananya.rao844@example.com,Inactive
845,Meera Verma,27.0,Male,Finance,North,B,65184.0,11119,28,2022-05-18,2.6,meera.verma845@example.com,Active
846,Divya Das,49.0,Male,Operations,West,A,83931.0,39309,8,2024-04-07,3.0,divya.das846@example.com,Active
847,Sai Naidu,49.0,Male,Finance,North,B,90147.0,63350,9,2023-01-25,4.9,sai.naidu847@example.com,Active
848,Charan Patel,32.0,Male,HR,East,A,71006.0,30766,10,2021-09-06,4.3,charan.patel848@example.com,Active
849,Akash Patel,29.0,Male,Marketing,East,A,91049.0,49274,21,2019-03-30,1.9,akash.patel849@example.com,Inactive
850,Neha Rao,36.0,Female,Sales,North,C,50803.0,78238,21,2016-12-13,2.5,neha.rao850@example.com,Inactive
851,Aisha Kumar,30.0,Male,Marketing,North,A,38058.0,90352,12,2018-09-25,3.3,aisha.kumar851@example.com,Inactive
852,Aisha Kumar,60.0,Male,Operations,North,A,121072.0,43485,24,2015-03-19,3.5,aisha.kumar852@example.com,Inactive
853,Lavanya Sharma,28.0,Female,Sales,South,B,75439.0,18722,4,2021-08-05,1.4,lavanya.sharma853@example.com,Inactive
854,Arjun Rao,23.0,Male,Marketing,South,C,147905.0,12120,18,2015-10-02,2.0,arjun.rao854@example.com,Inactive
855,Suresh Patel,43.0,Male,IT,North,B,63617.0,35214,33,2025-09-23,4.7,suresh.patel855@example.com,Active
856,Harsha Singh,31.0,Female,Operations,East,A,118845.0,10356,11,2016-06-13,3.1,harsha.singh856@example.com,Active
857,Krishna Rao,29.0,Female,Operations,West,C,133722.0,87265,27,2017-06-05,3.5,krishna.rao857@example.com,Active
858,Arjun Rao,23.0,Male,Finance,South,C,73326.0,95997,7,2024-12-27,4.9,arjun.rao858@example.com,Inactive
859,Meera Kumar,32.0,Female,Finance,East,A,100855.0,28859,25,2016-03-23,4.1,meera.kumar859@example.com,Inactive
860,Riya Sharma,29.0,Female,Finance,South,C,42281.0,23825,21,2015-11-26,1.7,riya.sharma860@example.com,Active
861,Varun Das,30.0,Female,Finance,North,A,123805.0,53166,14,2017-11-07,2.0,,Inactive
862,Riya Reddy,29.0,Male,IT,South,B,149055.0,51685,19,2024-08-09,2.6,riya.reddy862@example.com,Inactive
863,Sneha Sharma,34.0,Male,Marketing,South,A,50722.0,43642,9,2025-02-17,1.2,sneha.sharma863@example.com,Active
864,Vihaan Gupta,35.0,Male,Marketing,East,B,65920.0,74338,0,2019-06-04,3.4,vihaan.gupta864@example.com,Active
865,Kiran Rao,50.0,Female,Sales,North,A,34482.0,51754,5,2019-09-08,2.2,kiran.rao865@example.com,Active
866,Kiran Singh,30.0,Male,Finance,North,B,122710.0,1597,4,2025-01-31,1.5,kiran.singh866@example.com,Inactive
867,Keerthi Sharma,28.0,Male,Finance,South,B,30592.0,74460,6,2022-06-11,3.9,keerthi.sharma867@example.com,Inactive
868,Sai Patel,27.0,Female,Marketing,West,B,85129.0,98947,35,2024-04-13,3.9,sai.patel868@example.com,Active
869,Lavanya Singh,40.0,Female,Finance,North,A,102924.0,54253,23,2018-03-31,4.8,lavanya.singh869@example.com,Active
870,Ananya Patel,55.0,Female,IT,West,B,75629.0,72190,34,2015-01-12,1.3,ananya.patel870@example.com,Inactive
871,Suresh Singh,40.0,Female,Marketing,South,C,60717.0,11205,9,2016-07-10,3.9,suresh.singh871@example.com,Inactive
872,Suresh Naidu,44.0,Male,Sales,North,C,66634.0,88791,7,2025-11-05,3.7,suresh.naidu872@example.com,Inactive
873,Neha Reddy,54.0,Female,IT,North,A,88708.0,95076,13,2020-06-30,1.1,neha.reddy873@example.com,Active
874,Akash Sharma,36.0,Male,Marketing,South,B,106843.0,94033,12,2025-05-25,3.8,akash.sharma874@example.com,Inactive
875,Sneha Singh,30.0,Male,Sales,South,C,117311.0,67895,30,2015-04-23,3.1,sneha.singh875@example.com,Active
876,Divya Singh,46.0,Male,Finance,West,B,102180.0,46806,26,2015-01-28,2.0,divya.singh876@example.com,Active
877,Riya Reddy,27.0,Female,Operations,East,A,63201.0,26148,2,2023-12-29,1.7,riya.reddy877@example.com,Inactive
878,Keerthi Sharma,59.0,Female,IT,East,A,59911.0,81596,35,2022-02-08,4.6,keerthi.sharma878@example.com,Inactive
879,Varun Naidu,54.0,Male,HR,South,B,74127.0,29852,14,2025-07-29,1.5,varun.naidu879@example.com,Inactive
880,Pooja Gupta,54.0,Female,Marketing,East,C,112209.0,36324,24,2015-09-21,1.8,pooja.gupta880@example.com,Active
881,Pooja Singh,59.0,Female,IT,South,C,74977.0,9228,21,2022-12-18,3.1,pooja.singh881@example.com,Inactive
882,Isha Rao,48.0,Male,HR,East,A,80546.0,97964,10,2021-12-04,1.6,isha.rao882@example.com,Active
883,Mohan Singh,57.0,Male,IT,South,C,84866.0,95570,28,2018-12-01,5.0,mohan.singh883@example.com,Inactive
884,Kiran Singh,32.0,Female,HR,South,C,90328.0,69459,30,2020-05-16,2.6,kiran.singh884@example.com,Active
885,Meera Sharma,27.0,Female,HR,North,A,89255.0,70756,8,2022-03-25,1.4,meera.sharma885@example.com,Active
886,Aarav Rao,45.0,Female,Operations,West,A,35029.0,2692,1,2019-05-12,2.3,aarav.rao886@example.com,Active
887,Bhavana Gupta,23.0,Male,Finance,East,C,127924.0,14731,2,2022-02-11,1.9,bhavana.gupta887@example.com,Inactive
888,Deepika Singh,26.0,Female,HR,South,B,134899.0,30874,19,2021-12-13,1.4,deepika.singh888@example.com,Inactive
889,Meera Rao,35.0,Male,Operations,South,A,34354.0,86015,24,2018-06-05,1.6,meera.rao889@example.com,Inactive
890,Kiran Rao,45.0,Male,IT,East,B,140311.0,98318,24,2017-01-15,4.7,kiran.rao890@example.com,Active
891,Neha Verma,53.0,Male,HR,North,A,88082.0,6652,12,2023-04-22,3.7,neha.verma891@example.com,Inactive
892,Meera Verma,27.0,Female,Marketing,West,A,,64865,19,2019-12-30,2.9,meera.verma892@example.com,Inactive
893,Lavanya Singh,41.0,Male,HR,West,C,35117.0,51049,21,2017-11-01,1.6,lavanya.singh893@example.com,Active
894,Pooja Rao,44.0,Male,Operations,West,A,94250.0,30163,5,2019-01-04,1.2,,Inactive
895,Deepika Reddy,42.0,Male,Sales,East,C,135677.0,37325,11,2016-03-26,1.7,deepika.reddy895@example.com,Active
896,Varun Reddy,57.0,Male,IT,West,B,123956.0,41774,26,2025-04-18,2.2,varun.reddy896@example.com,Inactive
897,Krishna Singh,23.0,Female,Marketing,East,C,40101.0,42376,29,2019-09-25,2.7,krishna.singh897@example.com,Active
898,Sai Sharma,42.0,Female,IT,West,C,97711.0,61341,13,2024-07-18,4.1,sai.sharma898@example.com,Inactive
899,Arjun Sharma,30.0,Female,Sales,East,C,136985.0,26566,15,2025-11-19,3.0,arjun.sharma899@example.com,Active
